6.510000000000000000e+02,1.052000000000000000e+03
6.490000000000000000e+02,1.073000000000000000e+03
6.480000000000000000e+02,1.080000000000000000e+03
6.220000000000000000e+02,1.180000000000000000e+03
6.210000000000000000e+02,1.183000000000000000e+03
6.080000000000000000e+02,1.220000000000000000e+03
5.680000000000000000e+02,1.330000000000000000e+03
5.420000000000000000e+02,1.397000000000000000e+03
5.350000000000000000e+02,1.415000000000000000e+03
5.330000000000000000e+02,1.420000000000000000e+03
5.300000000000000000e+02,1.426000000000000000e+03
5.120000000000000000e+02,1.458000000000000000e+03
5.100000000000000000e+02,1.461000000000000000e+03
5.070000000000000000e+02,1.465000000000000000e+03
5.020000000000000000e+02,1.470000000000000000e+03
5.010000000000000000e+02,1.469000000000000000e+03
5.010000000000000000e+02,9.580000000000000000e+02
5.020000000000000000e+02,9.570000000000000000e+02
5.150000000000000000e+02,9.570000000000000000e+02
5.820000000000000000e+02,9.720000000000000000e+02
6.080000000000000000e+02,9.780000000000000000e+02
6.110000000000000000e+02,9.790000000000000000e+02
6.270000000000000000e+02,9.870000000000000000e+02
6.320000000000000000e+02,9.900000000000000000e+02
6.380000000000000000e+02,9.940000000000000000e+02
6.410000000000000000e+02,9.970000000000000000e+02
6.470000000000000000e+02,1.007000000000000000e+03
6.510000000000000000e+02,1.017000000000000000e+03
