5.370000000000000000e+02,8.910000000000000000e+02
5.350000000000000000e+02,9.000000000000000000e+02
5.340000000000000000e+02,9.040000000000000000e+02
5.330000000000000000e+02,9.060000000000000000e+02
5.320000000000000000e+02,9.070000000000000000e+02
5.280000000000000000e+02,9.100000000000000000e+02
5.240000000000000000e+02,9.120000000000000000e+02
4.830000000000000000e+02,9.230000000000000000e+02
4.740000000000000000e+02,9.230000000000000000e+02
4.730000000000000000e+02,9.220000000000000000e+02
4.730000000000000000e+02,6.730000000000000000e+02
4.740000000000000000e+02,6.720000000000000000e+02
4.760000000000000000e+02,6.740000000000000000e+02
4.780000000000000000e+02,6.770000000000000000e+02
4.850000000000000000e+02,6.910000000000000000e+02
5.010000000000000000e+02,7.270000000000000000e+02
5.090000000000000000e+02,7.530000000000000000e+02
5.260000000000000000e+02,8.100000000000000000e+02
5.350000000000000000e+02,8.500000000000000000e+02
5.360000000000000000e+02,8.560000000000000000e+02
5.370000000000000000e+02,8.720000000000000000e+02
