5.850000000000000000e+02,8.870000000000000000e+02
5.820000000000000000e+02,8.960000000000000000e+02
5.810000000000000000e+02,8.980000000000000000e+02
5.800000000000000000e+02,8.990000000000000000e+02
5.780000000000000000e+02,9.000000000000000000e+02
5.710000000000000000e+02,9.030000000000000000e+02
5.680000000000000000e+02,9.040000000000000000e+02
5.640000000000000000e+02,9.050000000000000000e+02
5.370000000000000000e+02,9.050000000000000000e+02
5.360000000000000000e+02,9.040000000000000000e+02
5.360000000000000000e+02,7.190000000000000000e+02
5.370000000000000000e+02,7.180000000000000000e+02
5.390000000000000000e+02,7.200000000000000000e+02
5.450000000000000000e+02,7.320000000000000000e+02
5.580000000000000000e+02,7.610000000000000000e+02
5.620000000000000000e+02,7.730000000000000000e+02
5.830000000000000000e+02,8.490000000000000000e+02
5.850000000000000000e+02,8.590000000000000000e+02
