4.460000000000000000e+02,1.521000000000000000e+03
4.440000000000000000e+02,1.527000000000000000e+03
4.420000000000000000e+02,1.531000000000000000e+03
4.340000000000000000e+02,1.539000000000000000e+03
4.280000000000000000e+02,1.542000000000000000e+03
4.240000000000000000e+02,1.543000000000000000e+03
4.160000000000000000e+02,1.543000000000000000e+03
4.120000000000000000e+02,1.542000000000000000e+03
4.060000000000000000e+02,1.539000000000000000e+03
3.980000000000000000e+02,1.531000000000000000e+03
3.960000000000000000e+02,1.527000000000000000e+03
3.940000000000000000e+02,1.521000000000000000e+03
3.940000000000000000e+02,1.511000000000000000e+03
3.960000000000000000e+02,1.505000000000000000e+03
3.980000000000000000e+02,1.501000000000000000e+03
4.060000000000000000e+02,1.493000000000000000e+03
4.120000000000000000e+02,1.490000000000000000e+03
4.160000000000000000e+02,1.489000000000000000e+03
4.240000000000000000e+02,1.489000000000000000e+03
4.280000000000000000e+02,1.490000000000000000e+03
4.340000000000000000e+02,1.493000000000000000e+03
4.420000000000000000e+02,1.501000000000000000e+03
4.440000000000000000e+02,1.505000000000000000e+03
4.460000000000000000e+02,1.511000000000000000e+03
