6.730000000000000000e+02,1.005000000000000000e+03
6.640000000000000000e+02,1.063000000000000000e+03
6.620000000000000000e+02,1.074000000000000000e+03
6.610000000000000000e+02,1.079000000000000000e+03
6.200000000000000000e+02,1.225000000000000000e+03
6.170000000000000000e+02,1.234000000000000000e+03
5.580000000000000000e+02,1.384000000000000000e+03
5.560000000000000000e+02,1.387000000000000000e+03
5.530000000000000000e+02,1.390000000000000000e+03
5.520000000000000000e+02,1.389000000000000000e+03
5.520000000000000000e+02,9.410000000000000000e+02
5.530000000000000000e+02,9.400000000000000000e+02
5.600000000000000000e+02,9.400000000000000000e+02
5.910000000000000000e+02,9.460000000000000000e+02
6.440000000000000000e+02,9.570000000000000000e+02
6.570000000000000000e+02,9.620000000000000000e+02
6.630000000000000000e+02,9.650000000000000000e+02
6.640000000000000000e+02,9.660000000000000000e+02
6.700000000000000000e+02,9.740000000000000000e+02
6.720000000000000000e+02,9.800000000000000000e+02
6.730000000000000000e+02,9.900000000000000000e+02
