6.920000000000000000e+02,7.590000000000000000e+02
6.910000000000000000e+02,8.120000000000000000e+02
6.900000000000000000e+02,8.210000000000000000e+02
6.890000000000000000e+02,8.280000000000000000e+02
6.800000000000000000e+02,8.760000000000000000e+02
6.780000000000000000e+02,8.820000000000000000e+02
6.760000000000000000e+02,8.850000000000000000e+02
6.730000000000000000e+02,8.880000000000000000e+02
6.670000000000000000e+02,8.920000000000000000e+02
6.560000000000000000e+02,8.990000000000000000e+02
6.530000000000000000e+02,9.000000000000000000e+02
5.410000000000000000e+02,9.240000000000000000e+02
5.280000000000000000e+02,9.240000000000000000e+02
5.270000000000000000e+02,9.230000000000000000e+02
5.170000000000000000e+02,2.470000000000000000e+02
5.180000000000000000e+02,2.460000000000000000e+02
5.190000000000000000e+02,2.460000000000000000e+02
5.210000000000000000e+02,2.480000000000000000e+02
5.290000000000000000e+02,2.570000000000000000e+02
5.650000000000000000e+02,3.110000000000000000e+02
5.750000000000000000e+02,3.270000000000000000e+02
5.930000000000000000e+02,3.580000000000000000e+02
5.990000000000000000e+02,3.720000000000000000e+02
6.030000000000000000e+02,3.820000000000000000e+02
6.430000000000000000e+02,4.830000000000000000e+02
6.490000000000000000e+02,4.990000000000000000e+02
6.530000000000000000e+02,5.100000000000000000e+02
6.540000000000000000e+02,5.130000000000000000e+02
6.720000000000000000e+02,5.940000000000000000e+02
6.920000000000000000e+02,7.450000000000000000e+02
