1.170000000000000000e+03,3.800000000000000000e+02
1.169000000000000000e+03,3.840000000000000000e+02
1.166000000000000000e+03,3.900000000000000000e+02
1.158000000000000000e+03,3.980000000000000000e+02
1.152000000000000000e+03,4.010000000000000000e+02
1.148000000000000000e+03,4.020000000000000000e+02
1.139000000000000000e+03,4.020000000000000000e+02
1.135000000000000000e+03,4.010000000000000000e+02
1.129000000000000000e+03,3.980000000000000000e+02
1.121000000000000000e+03,3.900000000000000000e+02
1.119000000000000000e+03,3.860000000000000000e+02
1.118000000000000000e+03,3.830000000000000000e+02
1.117000000000000000e+03,3.790000000000000000e+02
1.117000000000000000e+03,3.720000000000000000e+02
1.118000000000000000e+03,3.680000000000000000e+02
1.119000000000000000e+03,3.650000000000000000e+02
1.121000000000000000e+03,3.610000000000000000e+02
1.129000000000000000e+03,3.530000000000000000e+02
1.133000000000000000e+03,3.510000000000000000e+02
1.136000000000000000e+03,3.500000000000000000e+02
1.140000000000000000e+03,3.490000000000000000e+02
1.147000000000000000e+03,3.490000000000000000e+02
1.151000000000000000e+03,3.500000000000000000e+02
1.154000000000000000e+03,3.510000000000000000e+02
1.158000000000000000e+03,3.530000000000000000e+02
1.166000000000000000e+03,3.610000000000000000e+02
1.169000000000000000e+03,3.670000000000000000e+02
1.170000000000000000e+03,3.710000000000000000e+02
