6.900000000000000000e+02,8.800000000000000000e+02
6.890000000000000000e+02,8.840000000000000000e+02
6.850000000000000000e+02,8.910000000000000000e+02
6.790000000000000000e+02,8.970000000000000000e+02
6.700000000000000000e+02,9.030000000000000000e+02
6.640000000000000000e+02,9.060000000000000000e+02
6.600000000000000000e+02,9.070000000000000000e+02
6.530000000000000000e+02,9.080000000000000000e+02
6.380000000000000000e+02,9.100000000000000000e+02
5.740000000000000000e+02,9.170000000000000000e+02
5.670000000000000000e+02,9.170000000000000000e+02
5.410000000000000000e+02,9.160000000000000000e+02
5.400000000000000000e+02,9.150000000000000000e+02
5.390000000000000000e+02,6.340000000000000000e+02
5.390000000000000000e+02,3.540000000000000000e+02
5.400000000000000000e+02,3.530000000000000000e+02
5.470000000000000000e+02,3.600000000000000000e+02
5.530000000000000000e+02,3.680000000000000000e+02
5.610000000000000000e+02,3.790000000000000000e+02
5.650000000000000000e+02,3.850000000000000000e+02
5.770000000000000000e+02,4.120000000000000000e+02
5.860000000000000000e+02,4.330000000000000000e+02
6.100000000000000000e+02,4.940000000000000000e+02
6.420000000000000000e+02,5.770000000000000000e+02
6.460000000000000000e+02,5.890000000000000000e+02
6.490000000000000000e+02,5.990000000000000000e+02
6.580000000000000000e+02,6.310000000000000000e+02
6.670000000000000000e+02,6.670000000000000000e+02
6.700000000000000000e+02,6.850000000000000000e+02
6.790000000000000000e+02,7.490000000000000000e+02
6.900000000000000000e+02,8.320000000000000000e+02
