1.235000000000000000e+03,3.560000000000000000e+02
1.234000000000000000e+03,3.600000000000000000e+02
1.231000000000000000e+03,3.660000000000000000e+02
1.228000000000000000e+03,3.700000000000000000e+02
1.226000000000000000e+03,3.720000000000000000e+02
1.222000000000000000e+03,3.750000000000000000e+02
1.220000000000000000e+03,3.760000000000000000e+02
1.214000000000000000e+03,3.780000000000000000e+02
1.206000000000000000e+03,3.780000000000000000e+02
1.200000000000000000e+03,3.760000000000000000e+02
1.198000000000000000e+03,3.750000000000000000e+02
1.193000000000000000e+03,3.710000000000000000e+02
1.192000000000000000e+03,3.700000000000000000e+02
1.189000000000000000e+03,3.660000000000000000e+02
1.187000000000000000e+03,3.620000000000000000e+02
1.185000000000000000e+03,3.560000000000000000e+02
1.185000000000000000e+03,3.460000000000000000e+02
1.187000000000000000e+03,3.400000000000000000e+02
1.189000000000000000e+03,3.360000000000000000e+02
1.197000000000000000e+03,3.280000000000000000e+02
1.200000000000000000e+03,3.260000000000000000e+02
1.206000000000000000e+03,3.240000000000000000e+02
1.214000000000000000e+03,3.240000000000000000e+02
1.220000000000000000e+03,3.260000000000000000e+02
1.223000000000000000e+03,3.280000000000000000e+02
1.231000000000000000e+03,3.360000000000000000e+02
1.233000000000000000e+03,3.400000000000000000e+02
1.235000000000000000e+03,3.460000000000000000e+02
