4.610000000000000000e+02,1.492000000000000000e+03
4.590000000000000000e+02,1.498000000000000000e+03
4.580000000000000000e+02,1.500000000000000000e+03
4.560000000000000000e+02,1.503000000000000000e+03
4.500000000000000000e+02,1.509000000000000000e+03
4.440000000000000000e+02,1.512000000000000000e+03
4.410000000000000000e+02,1.513000000000000000e+03
4.320000000000000000e+02,1.513000000000000000e+03
4.290000000000000000e+02,1.512000000000000000e+03
4.230000000000000000e+02,1.509000000000000000e+03
4.170000000000000000e+02,1.503000000000000000e+03
4.150000000000000000e+02,1.500000000000000000e+03
4.140000000000000000e+02,1.498000000000000000e+03
4.130000000000000000e+02,1.495000000000000000e+03
4.120000000000000000e+02,1.491000000000000000e+03
4.120000000000000000e+02,1.483000000000000000e+03
4.130000000000000000e+02,1.479000000000000000e+03
4.140000000000000000e+02,1.476000000000000000e+03
4.150000000000000000e+02,1.474000000000000000e+03
4.180000000000000000e+02,1.470000000000000000e+03
4.230000000000000000e+02,1.465000000000000000e+03
4.290000000000000000e+02,1.462000000000000000e+03
4.320000000000000000e+02,1.461000000000000000e+03
4.410000000000000000e+02,1.461000000000000000e+03
4.440000000000000000e+02,1.462000000000000000e+03
4.500000000000000000e+02,1.465000000000000000e+03
4.560000000000000000e+02,1.471000000000000000e+03
4.580000000000000000e+02,1.474000000000000000e+03
4.590000000000000000e+02,1.476000000000000000e+03
4.610000000000000000e+02,1.482000000000000000e+03
