1.226000000000000000e+03,3.640000000000000000e+02
1.224000000000000000e+03,3.700000000000000000e+02
1.222000000000000000e+03,3.740000000000000000e+02
1.214000000000000000e+03,3.820000000000000000e+02
1.208000000000000000e+03,3.850000000000000000e+02
1.204000000000000000e+03,3.860000000000000000e+02
1.196000000000000000e+03,3.860000000000000000e+02
1.192000000000000000e+03,3.850000000000000000e+02
1.186000000000000000e+03,3.820000000000000000e+02
1.178000000000000000e+03,3.740000000000000000e+02
1.176000000000000000e+03,3.700000000000000000e+02
1.174000000000000000e+03,3.640000000000000000e+02
1.174000000000000000e+03,3.540000000000000000e+02
1.176000000000000000e+03,3.480000000000000000e+02
1.178000000000000000e+03,3.440000000000000000e+02
1.186000000000000000e+03,3.360000000000000000e+02
1.192000000000000000e+03,3.330000000000000000e+02
1.196000000000000000e+03,3.320000000000000000e+02
1.204000000000000000e+03,3.320000000000000000e+02
1.208000000000000000e+03,3.330000000000000000e+02
1.214000000000000000e+03,3.360000000000000000e+02
1.222000000000000000e+03,3.440000000000000000e+02
1.224000000000000000e+03,3.480000000000000000e+02
1.226000000000000000e+03,3.540000000000000000e+02
