4.500000000000000000e+02,1.509000000000000000e+03
4.490000000000000000e+02,1.513000000000000000e+03
4.460000000000000000e+02,1.519000000000000000e+03
4.380000000000000000e+02,1.527000000000000000e+03
4.340000000000000000e+02,1.529000000000000000e+03
4.280000000000000000e+02,1.531000000000000000e+03
4.180000000000000000e+02,1.531000000000000000e+03
4.120000000000000000e+02,1.529000000000000000e+03
4.100000000000000000e+02,1.528000000000000000e+03
4.070000000000000000e+02,1.526000000000000000e+03
4.010000000000000000e+02,1.520000000000000000e+03
3.990000000000000000e+02,1.517000000000000000e+03
3.980000000000000000e+02,1.515000000000000000e+03
3.970000000000000000e+02,1.512000000000000000e+03
3.960000000000000000e+02,1.508000000000000000e+03
3.960000000000000000e+02,1.501000000000000000e+03
3.970000000000000000e+02,1.497000000000000000e+03
3.980000000000000000e+02,1.494000000000000000e+03
3.990000000000000000e+02,1.492000000000000000e+03
4.010000000000000000e+02,1.489000000000000000e+03
4.070000000000000000e+02,1.483000000000000000e+03
4.120000000000000000e+02,1.480000000000000000e+03
4.150000000000000000e+02,1.479000000000000000e+03
4.190000000000000000e+02,1.478000000000000000e+03
4.270000000000000000e+02,1.478000000000000000e+03
4.310000000000000000e+02,1.479000000000000000e+03
4.340000000000000000e+02,1.480000000000000000e+03
4.360000000000000000e+02,1.481000000000000000e+03
4.390000000000000000e+02,1.483000000000000000e+03
4.460000000000000000e+02,1.490000000000000000e+03
4.480000000000000000e+02,1.494000000000000000e+03
4.500000000000000000e+02,1.500000000000000000e+03
