6.830000000000000000e+02,1.036000000000000000e+03
6.800000000000000000e+02,1.089000000000000000e+03
6.610000000000000000e+02,1.184000000000000000e+03
6.490000000000000000e+02,1.237000000000000000e+03
6.440000000000000000e+02,1.257000000000000000e+03
6.410000000000000000e+02,1.267000000000000000e+03
6.090000000000000000e+02,1.368000000000000000e+03
5.890000000000000000e+02,1.426000000000000000e+03
5.850000000000000000e+02,1.436000000000000000e+03
5.810000000000000000e+02,1.445000000000000000e+03
5.370000000000000000e+02,1.536000000000000000e+03
5.360000000000000000e+02,1.538000000000000000e+03
5.290000000000000000e+02,1.547000000000000000e+03
5.230000000000000000e+02,1.553000000000000000e+03
5.220000000000000000e+02,1.552000000000000000e+03
5.220000000000000000e+02,9.480000000000000000e+02
5.230000000000000000e+02,9.470000000000000000e+02
5.480000000000000000e+02,9.470000000000000000e+02
6.470000000000000000e+02,9.590000000000000000e+02
6.620000000000000000e+02,9.640000000000000000e+02
6.650000000000000000e+02,9.660000000000000000e+02
6.710000000000000000e+02,9.720000000000000000e+02
6.770000000000000000e+02,9.790000000000000000e+02
6.790000000000000000e+02,9.830000000000000000e+02
6.820000000000000000e+02,9.900000000000000000e+02
6.830000000000000000e+02,9.970000000000000000e+02
