5.850000000000000000e+02,1.026000000000000000e+03
5.700000000000000000e+02,1.091000000000000000e+03
5.440000000000000000e+02,1.185000000000000000e+03
5.390000000000000000e+02,1.202000000000000000e+03
5.310000000000000000e+02,1.229000000000000000e+03
4.960000000000000000e+02,1.344000000000000000e+03
4.950000000000000000e+02,1.347000000000000000e+03
4.920000000000000000e+02,1.354000000000000000e+03
4.720000000000000000e+02,1.397000000000000000e+03
4.710000000000000000e+02,1.398000000000000000e+03
4.700000000000000000e+02,1.397000000000000000e+03
4.700000000000000000e+02,9.610000000000000000e+02
4.710000000000000000e+02,9.600000000000000000e+02
4.790000000000000000e+02,9.600000000000000000e+02
5.440000000000000000e+02,9.770000000000000000e+02
5.540000000000000000e+02,9.800000000000000000e+02
5.690000000000000000e+02,9.850000000000000000e+02
5.750000000000000000e+02,9.880000000000000000e+02
5.840000000000000000e+02,9.970000000000000000e+02
5.850000000000000000e+02,1.000000000000000000e+03
